,Industry,Year,Metric,Attribute,Value,Scenario
118,Agriculture,2050,6-IndirectBusinessTaxes,Induced,138.38,Small Hold 10
119,Agriculture,2050,6-IndirectBusinessTaxes,Total,155.71,Small Hold 10
120,Agriculture,2050,7-TotalValueAdded,Direct,0,Small Hold 10
121,Agriculture,2050,7-TotalValueAdded,Indirect,1771.874,Small Hold 10
122,Agriculture,2050,7-TotalValueAdded,Induced,23661.044,Small Hold 10
123,Agriculture,2050,7-TotalValueAdded,Total,25432.922,Small Hold 10
124,Agriculture,2050,8-Output,Direct,0,Small Hold 10
125,Agriculture,2050,8-Output,Indirect,3355.234,Small Hold 10
126,Agriculture,2050,8-Output,Induced,51313.288,Small Hold 10
127,Agriculture,2050,8-Output,Total,54668.524,Small Hold 10
128,Agriculture,2055,1-Employment,Direct,0,Small Hold 10
129,Agriculture,2055,1-Employment,Indirect,0.034,Small Hold 10
130,Agriculture,2055,1-Employment,Induced,1.04,Small Hold 10
131,Agriculture,2055,1-Employment,Total,1.074,Small Hold 10
132,Agriculture,2055,2-EmployeeCompensation,Direct,0,Small Hold 10
133,Agriculture,2055,2-EmployeeCompensation,Indirect,671.912,Small Hold 10
134,Agriculture,2055,2-EmployeeCompensation,Induced,11182.018,Small Hold 10
135,Agriculture,2055,2-EmployeeCompensation,Total,11853.93,Small Hold 10
136,Agriculture,2055,3-PropietorsIncome,Direct,0,Small Hold 10
137,Agriculture,2055,3-PropietorsIncome,Indirect,939.336,Small Hold 10
138,Agriculture,2055,3-PropietorsIncome,Induced,4684.898,Small Hold 10
139,Agriculture,2055,3-PropietorsIncome,Total,5624.234,Small Hold 10
140,Agriculture,2055,4-LaborIncome,Direct,0,Small Hold 10
141,Agriculture,2055,4-LaborIncome,Indirect,1611.242,Small Hold 10
142,Agriculture,2055,4-LaborIncome,Induced,15866.916,Small Hold 10
143,Agriculture,2055,4-LaborIncome,Total,17478.172,Small Hold 10
144,Agriculture,2055,5-OtherPropertyTypeIncome,Direct,0,Small Hold 10
145,Agriculture,2055,5-OtherPropertyTypeIncome,Indirect,160.38,Small Hold 10
146,Agriculture,2055,5-OtherPropertyTypeIncome,Induced,7816.12,Small Hold 10
147,Agriculture,2055,5-OtherPropertyTypeIncome,Total,7976.492,Small Hold 10
148,Agriculture,2055,6-IndirectBusinessTaxes,Direct,0,Small Hold 10
149,Agriculture,2055,6-IndirectBusinessTaxes,Indirect,17.56,Small Hold 10
150,Agriculture,2055,6-IndirectBusinessTaxes,Induced,139.312,Small Hold 10
151,Agriculture,2055,6-IndirectBusinessTaxes,Total,156.872,Small Hold 10
152,Agriculture,2055,7-TotalValueAdded,Direct,0,Small Hold 10
153,Agriculture,2055,7-TotalValueAdded,Indirect,1789.192,Small Hold 10
154,Agriculture,2055,7-TotalValueAdded,Induced,23822.348,Small Hold 10
155,Agriculture,2055,7-TotalValueAdded,Total,25611.53,Small Hold 10
156,Agriculture,2055,8-Output,Direct,0,Small Hold 10
157,Agriculture,2055,8-Output,Indirect,3384.864,Small Hold 10
158,Agriculture,2055,8-Output,Induced,51661.77,Small Hold 10
159,Agriculture,2055,8-Output,Total,55046.638,Small Hold 10
160,Agriculture,2060,1-Employment,Direct,0,Small Hold 10
161,Agriculture,2060,1-Employment,Indirect,0.014,Small Hold 10
162,Agriculture,2060,1-Employment,Induced,0.614,Small Hold 10
163,Agriculture,2060,1-Employment,Total,0.63,Small Hold 10
164,Agriculture,2060,2-EmployeeCompensation,Direct,0,Small Hold 10
165,Agriculture,2060,2-EmployeeCompensation,Indirect,347.832,Small Hold 10
166,Agriculture,2060,2-EmployeeCompensation,Induced,6507.12,Small Hold 10
167,Agriculture,2060,2-EmployeeCompensation,Total,6854.956,Small Hold 10
168,Agriculture,2060,3-PropietorsIncome,Direct,0,Small Hold 10
169,Agriculture,2060,3-PropietorsIncome,Indirect,481.904,Small Hold 10
170,Agriculture,2060,3-PropietorsIncome,Induced,2727.598,Small Hold 10
171,Agriculture,2060,3-PropietorsIncome,Total,3209.504,Small Hold 10
172,Agriculture,2060,4-LaborIncome,Direct,0,Small Hold 10
173,Agriculture,2060,4-LaborIncome,Indirect,829.734,Small Hold 10
174,Agriculture,2060,4-LaborIncome,Induced,9234.714,Small Hold 10
175,Agriculture,2060,4-LaborIncome,Total,10064.45,Small Hold 10
176,Agriculture,2060,5-OtherPropertyTypeIncome,Direct,0,Small Hold 10
177,Agriculture,2060,5-OtherPropertyTypeIncome,Indirect,93.544,Small Hold 10
178,Agriculture,2060,5-OtherPropertyTypeIncome,Induced,4415.408,Small Hold 10
179,Agriculture,2060,5-OtherPropertyTypeIncome,Total,4508.952,Small Hold 10
180,Agriculture,2060,6-IndirectBusinessTaxes,Direct,0,Small Hold 10
181,Agriculture,2060,6-IndirectBusinessTaxes,Indirect,8.284,Small Hold 10
182,Agriculture,2060,6-IndirectBusinessTaxes,Induced,81.236,Small Hold 10
183,Agriculture,2060,6-IndirectBusinessTaxes,Total,89.522,Small Hold 10
184,Agriculture,2060,7-TotalValueAdded,Direct,0,Small Hold 10
185,Agriculture,2060,7-TotalValueAdded,Indirect,931.572,Small Hold 10
186,Agriculture,2060,7-TotalValueAdded,Induced,13731.366,Small Hold 10
187,Agriculture,2060,7-TotalValueAdded,Total,14662.928,Small Hold 10
188,Agriculture,2060,8-Output,Direct,0,Small Hold 10
189,Agriculture,2060,8-Output,Indirect,1802.326,Small Hold 10
190,Agriculture,2060,8-Output,Induced,29856.242,Small Hold 10
191,Agriculture,2060,8-Output,Total,31658.574,Small Hold 10
192,Agriculture,2065,1-Employment,Direct,0,Small Hold 10
193,Agriculture,2065,1-Employment,Indirect,0.006,Small Hold 10
194,Agriculture,2065,1-Employment,Induced,0.364,Small Hold 10
195,Agriculture,2065,1-Employment,Total,0.372,Small Hold 10
196,Agriculture,2065,2-EmployeeCompensation,Direct,0,Small Hold 10
197,Agriculture,2065,2-EmployeeCompensation,Indirect,155.966,Small Hold 10
198,Agriculture,2065,2-EmployeeCompensation,Induced,3813.272,Small Hold 10
199,Agriculture,2065,2-EmployeeCompensation,Total,3969.234,Small Hold 10
200,Agriculture,2065,3-PropietorsIncome,Direct,0,Small Hold 10
201,Agriculture,2065,3-PropietorsIncome,Indirect,206.812,Small Hold 10
202,Agriculture,2065,3-PropietorsIncome,Induced,1607.886,Small Hold 10
203,Agriculture,2065,3-PropietorsIncome,Total,1814.688,Small Hold 10
204,Agriculture,2065,4-LaborIncome,Direct,0,Small Hold 10
205,Agriculture,2065,4-LaborIncome,Indirect,362.766,Small Hold 10
206,Agriculture,2065,4-LaborIncome,Induced,5421.162,Small Hold 10
207,Agriculture,2065,4-LaborIncome,Total,5783.92,Small Hold 10
208,Agriculture,2065,5-OtherPropertyTypeIncome,Direct,0,Small Hold 10
209,Agriculture,2065,5-OtherPropertyTypeIncome,Indirect,62.9,Small Hold 10
210,Agriculture,2065,5-OtherPropertyTypeIncome,Induced,2436.168,Small Hold 10
211,Agriculture,2065,5-OtherPropertyTypeIncome,Total,2499.056,Small Hold 10
212,Agriculture,2065,6-IndirectBusinessTaxes,Direct,0,Small Hold 10
213,Agriculture,2065,6-IndirectBusinessTaxes,Indirect,2.532,Small Hold 10
214,Agriculture,2065,6-IndirectBusinessTaxes,Induced,47.73,Small Hold 10
215,Agriculture,2065,6-IndirectBusinessTaxes,Total,50.248,Small Hold 10
216,Agriculture,2065,7-TotalValueAdded,Direct,0,Small Hold 10
217,Agriculture,2065,7-TotalValueAdded,Indirect,428.194,Small Hold 10
218,Agriculture,2065,7-TotalValueAdded,Induced,7905.058,Small Hold 10
219,Agriculture,2065,7-TotalValueAdded,Total,8333.236,Small Hold 10
220,Agriculture,2065,8-Output,Direct,0,Small Hold 10
221,Agriculture,2065,8-Output,Indirect,892.232,Small Hold 10
222,Agriculture,2065,8-Output,Induced,17249.738,Small Hold 10
223,Agriculture,2065,8-Output,Total,18141.99,Small Hold 10
224,Agriculture,2070,1-Employment,Direct,0,Small Hold 10
225,Agriculture,2070,1-Employment,Indirect,0.012,Small Hold 10
226,Agriculture,2070,1-Employment,Induced,0.404,Small Hold 10
227,Agriculture,2070,1-Employment,Total,0.416,Small Hold 10
228,Agriculture,2070,2-EmployeeCompensation,Direct,0,Small Hold 10
229,Agriculture,2070,2-EmployeeCompensation,Indirect,212.296,Small Hold 10
230,Agriculture,2070,2-EmployeeCompensation,Induced,4254.782,Small Hold 10
231,Agriculture,2070,2-EmployeeCompensation,Total,4467.08,Small Hold 10
232,Agriculture,2070,3-PropietorsIncome,Direct,0,Small Hold 10
233,Agriculture,2070,3-PropietorsIncome,Indirect,298.32,Small Hold 10
234,Agriculture,2070,3-PropietorsIncome,Induced,1898.612,Small Hold 10
235,Agriculture,2070,3-PropietorsIncome,Total,2196.928,Small Hold 10
236,Agriculture,2070,4-LaborIncome,Direct,0,Small Hold 10
237,Agriculture,2070,4-LaborIncome,Indirect,510.612,Small Hold 10
238,Agriculture,2070,4-LaborIncome,Induced,6153.384,Small Hold 10
239,Agriculture,2070,4-LaborIncome,Total,6664.002,Small Hold 10
240,Agriculture,2070,5-OtherPropertyTypeIncome,Direct,0,Small Hold 10
241,Agriculture,2070,5-OtherPropertyTypeIncome,Indirect,52.414,Small Hold 10
242,Agriculture,2070,5-OtherPropertyTypeIncome,Induced,2756.362,Small Hold 10
243,Agriculture,2070,5-OtherPropertyTypeIncome,Total,2808.782,Small Hold 10
244,Agriculture,2070,6-IndirectBusinessTaxes,Direct,0,Small Hold 10
245,Agriculture,2070,6-IndirectBusinessTaxes,Indirect,5.026,Small Hold 10
246,Agriculture,2070,6-IndirectBusinessTaxes,Induced,74.764,Small Hold 10
247,Agriculture,2070,6-IndirectBusinessTaxes,Total,79.786,Small Hold 10
248,Agriculture,2070,7-TotalValueAdded,Direct,0,Small Hold 10
249,Agriculture,2070,7-TotalValueAdded,Indirect,568.048,Small Hold 10
250,Agriculture,2070,7-TotalValueAdded,Induced,8984.516,Small Hold 10
251,Agriculture,2070,7-TotalValueAdded,Total,9552.572,Small Hold 10
252,Agriculture,2070,8-Output,Direct,0,Small Hold 10
253,Agriculture,2070,8-Output,Indirect,1094.46,Small Hold 10
254,Agriculture,2070,8-Output,Induced,19163.822,Small Hold 10
255,Agriculture,2070,8-Output,Total,20258.28,Small Hold 10
256,Agriculture,2075,1-Employment,Direct,0,Small Hold 10
257,Agriculture,2075,1-Employment,Indirect,0.012,Small Hold 10
258,Agriculture,2075,1-Employment,Induced,0.462,Small Hold 10
259,Agriculture,2075,1-Employment,Total,0.482,Small Hold 10
260,Agriculture,2075,2-EmployeeCompensation,Direct,0,Small Hold 10
261,Agriculture,2075,2-EmployeeCompensation,Indirect,242.994,Small Hold 10
262,Agriculture,2075,2-EmployeeCompensation,Induced,4902.002,Small Hold 10
263,Agriculture,2075,2-EmployeeCompensation,Total,5145.006,Small Hold 10
264,Agriculture,2075,3-PropietorsIncome,Direct,0,Small Hold 10
265,Agriculture,2075,3-PropietorsIncome,Indirect,337.01,Small Hold 10
266,Agriculture,2075,3-PropietorsIncome,Induced,2061.198,Small Hold 10
267,Agriculture,2075,3-PropietorsIncome,Total,2398.208,Small Hold 10
268,Agriculture,2075,4-LaborIncome,Direct,0,Small Hold 10
269,Agriculture,2075,4-LaborIncome,Indirect,579.996,Small Hold 10
270,Agriculture,2075,4-LaborIncome,Induced,6963.21,Small Hold 10
271,Agriculture,2075,4-LaborIncome,Total,7543.212,Small Hold 10
272,Agriculture,2075,5-OtherPropertyTypeIncome,Direct,0,Small Hold 10
273,Agriculture,2075,5-OtherPropertyTypeIncome,Indirect,68.588,Small Hold 10
274,Agriculture,2075,5-OtherPropertyTypeIncome,Induced,3191.702,Small Hold 10
275,Agriculture,2075,5-OtherPropertyTypeIncome,Total,3260.292,Small Hold 10
276,Agriculture,2075,6-IndirectBusinessTaxes,Direct,0,Small Hold 10
277,Agriculture,2075,6-IndirectBusinessTaxes,Indirect,5.354,Small Hold 10
278,Agriculture,2075,6-IndirectBusinessTaxes,Induced,61.042,Small Hold 10
279,Agriculture,2075,6-IndirectBusinessTaxes,Total,66.398,Small Hold 10
280,Agriculture,2075,7-TotalValueAdded,Direct,0,Small Hold 10
281,Agriculture,2075,7-TotalValueAdded,Indirect,653.936,Small Hold 10
282,Agriculture,2075,7-TotalValueAdded,Induced,10215.96,Small Hold 10
283,Agriculture,2075,7-TotalValueAdded,Total,10869.906,Small Hold 10
284,Agriculture,2075,8-Output,Direct,0,Small Hold 10
285,Agriculture,2075,8-Output,Indirect,1285.298,Small Hold 10
286,Agriculture,2075,8-Output,Induced,22256.772,Small Hold 10
287,Agriculture,2075,8-Output,Total,23542.06,Small Hold 10
288,Agriculture,2080,1-Employment,Direct,0,Small Hold 10
289,Agriculture,2080,1-Employment,Indirect,0.012,Small Hold 10
290,Agriculture,2080,1-Employment,Induced,0.482,Small Hold 10
291,Agriculture,2080,1-Employment,Total,0.492,Small Hold 10
292,Agriculture,2080,2-EmployeeCompensation,Direct,0,Small Hold 10
293,Agriculture,2080,2-EmployeeCompensation,Indirect,251.694,Small Hold 10
294,Agriculture,2080,2-EmployeeCompensation,Induced,5023.946,Small Hold 10
295,Agriculture,2080,2-EmployeeCompensation,Total,5275.648,Small Hold 10
296,Agriculture,2080,3-PropietorsIncome,Direct,0,Small Hold 10
297,Agriculture,2080,3-PropietorsIncome,Indirect,349.388,Small Hold 10
298,Agriculture,2080,3-PropietorsIncome,Induced,2112.218,Small Hold 10
299,Agriculture,2080,3-PropietorsIncome,Total,2461.612,Small Hold 10
300,Agriculture,2080,4-LaborIncome,Direct,0,Small Hold 10
301,Agriculture,2080,4-LaborIncome,Indirect,601.076,Small Hold 10
302,Agriculture,2080,4-LaborIncome,Induced,7136.174,Small Hold 10
303,Agriculture,2080,4-LaborIncome,Total,7737.248,Small Hold 10
304,Agriculture,2080,5-OtherPropertyTypeIncome,Direct,0,Small Hold 10
305,Agriculture,2080,5-OtherPropertyTypeIncome,Indirect,70.23,Small Hold 10
306,Agriculture,2080,5-OtherPropertyTypeIncome,Induced,3280.184,Small Hold 10
307,Agriculture,2080,5-OtherPropertyTypeIncome,Total,3350.428,Small Hold 10
308,Agriculture,2080,6-IndirectBusinessTaxes,Direct,0,Small Hold 10
309,Agriculture,2080,6-IndirectBusinessTaxes,Indirect,5.606,Small Hold 10
310,Agriculture,2080,6-IndirectBusinessTaxes,Induced,62.564,Small Hold 10
311,Agriculture,2080,6-IndirectBusinessTaxes,Total,68.176,Small Hold 10
312,Agriculture,2080,7-TotalValueAdded,Direct,0,Small Hold 10
313,Agriculture,2080,7-TotalValueAdded,Indirect,676.918,Small Hold 10
314,Agriculture,2080,7-TotalValueAdded,Induced,10478.922,Small Hold 10
315,Agriculture,2080,7-TotalValueAdded,Total,11155.848,Small Hold 10
316,Agriculture,2080,8-Output,Direct,0,Small Hold 10
317,Agriculture,2080,8-Output,Indirect,1327.362,Small Hold 10
318,Agriculture,2080,8-Output,Induced,22824.8,Small Hold 10
319,Agriculture,2080,8-Output,Total,24152.146,Small Hold 10
320,Agriculture,2085,1-Employment,Direct,0,Small Hold 10
321,Agriculture,2085,1-Employment,Indirect,0.012,Small Hold 10
322,Agriculture,2085,1-Employment,Induced,0.472,Small Hold 10
323,Agriculture,2085,1-Employment,Total,0.488,Small Hold 10
324,Agriculture,2085,2-EmployeeCompensation,Direct,0,Small Hold 10
325,Agriculture,2085,2-EmployeeCompensation,Indirect,248.004,Small Hold 10
326,Agriculture,2085,2-EmployeeCompensation,Induced,4971.58,Small Hold 10
327,Agriculture,2085,2-EmployeeCompensation,Total,5219.592,Small Hold 10
328,Agriculture,2085,3-PropietorsIncome,Direct,0,Small Hold 10
329,Agriculture,2085,3-PropietorsIncome,Indirect,344.158,Small Hold 10
330,Agriculture,2085,3-PropietorsIncome,Induced,2090.31,Small Hold 10
331,Agriculture,2085,3-PropietorsIncome,Total,2434.476,Small Hold 10
332,Agriculture,2085,4-LaborIncome,Direct,0,Small Hold 10
333,Agriculture,2085,4-LaborIncome,Indirect,592.158,Small Hold 10
334,Agriculture,2085,4-LaborIncome,Induced,7061.902,Small Hold 10
335,Agriculture,2085,4-LaborIncome,Total,7654.054,Small Hold 10
336,Agriculture,2085,5-OtherPropertyTypeIncome,Direct,0,Small Hold 10
337,Agriculture,2085,5-OtherPropertyTypeIncome,Indirect,69.504,Small Hold 10
338,Agriculture,2085,5-OtherPropertyTypeIncome,Induced,3242.174,Small Hold 10
339,Agriculture,2085,5-OtherPropertyTypeIncome,Total,3311.69,Small Hold 10
340,Agriculture,2085,6-IndirectBusinessTaxes,Direct,0,Small Hold 10
341,Agriculture,2085,6-IndirectBusinessTaxes,Indirect,5.496,Small Hold 10
342,Agriculture,2085,6-IndirectBusinessTaxes,Induced,61.904,Small Hold 10
343,Agriculture,2085,6-IndirectBusinessTaxes,Total,67.406,Small Hold 10
344,Agriculture,2085,7-TotalValueAdded,Direct,0,Small Hold 10
345,Agriculture,2085,7-TotalValueAdded,Indirect,667.172,Small Hold 10
346,Agriculture,2085,7-TotalValueAdded,Induced,10365.992,Small Hold 10
347,Agriculture,2085,7-TotalValueAdded,Total,11033.16,Small Hold 10
348,Agriculture,2085,8-Output,Direct,0,Small Hold 10
349,Agriculture,2085,8-Output,Indirect,1309.432,Small Hold 10
350,Agriculture,2085,8-Output,Induced,22580.866,Small Hold 10
351,Agriculture,2085,8-Output,Total,23890.29,Small Hold 10
352,Agriculture,2090,1-Employment,Direct,0,Small Hold 10
353,Agriculture,2090,1-Employment,Indirect,0.012,Small Hold 10
354,Agriculture,2090,1-Employment,Induced,0.462,Small Hold 10
355,Agriculture,2090,1-Employment,Total,0.48,Small Hold 10
356,Agriculture,2090,2-EmployeeCompensation,Direct,0,Small Hold 10
357,Agriculture,2090,2-EmployeeCompensation,Indirect,242.218,Small Hold 10
358,Agriculture,2090,2-EmployeeCompensation,Induced,4891.644,Small Hold 10
359,Agriculture,2090,2-EmployeeCompensation,Total,5133.858,Small Hold 10
360,Agriculture,2090,3-PropietorsIncome,Direct,0,Small Hold 10
361,Agriculture,2090,3-PropietorsIncome,Indirect,335.88,Small Hold 10
362,Agriculture,2090,3-PropietorsIncome,Induced,2056.832,Small Hold 10
363,Agriculture,2090,3-PropietorsIncome,Total,2392.704,Small Hold 10
364,Agriculture,2090,4-LaborIncome,Direct,0,Small Hold 10
365,Agriculture,2090,4-LaborIncome,Indirect,578.098,Small Hold 10
366,Agriculture,2090,4-LaborIncome,Induced,6948.476,Small Hold 10
367,Agriculture,2090,4-LaborIncome,Total,7526.564,Small Hold 10
368,Agriculture,2090,5-OtherPropertyTypeIncome,Direct,0,Small Hold 10
369,Agriculture,2090,5-OtherPropertyTypeIncome,Indirect,68.466,Small Hold 10
370,Agriculture,2090,5-OtherPropertyTypeIncome,Induced,3184.212,Small Hold 10
