,Industry,Year,Metric,Attribute,Value,Scenario
102,Agriculture,2050,2-EmployeeCompensation,Induced,21078.33,Large Hold 10
103,Agriculture,2050,2-EmployeeCompensation,Total,22360.934,Large Hold 10
104,Agriculture,2050,3-PropietorsIncome,Direct,0,Large Hold 10
105,Agriculture,2050,3-PropietorsIncome,Indirect,1799.384,Large Hold 10
106,Agriculture,2050,3-PropietorsIncome,Induced,8825.762,Large Hold 10
107,Agriculture,2050,3-PropietorsIncome,Total,10625.142,Large Hold 10
108,Agriculture,2050,4-LaborIncome,Direct,0,Large Hold 10
109,Agriculture,2050,4-LaborIncome,Indirect,3081.992,Large Hold 10
110,Agriculture,2050,4-LaborIncome,Induced,29904.094,Large Hold 10
111,Agriculture,2050,4-LaborIncome,Total,32986.08,Large Hold 10
112,Agriculture,2050,5-OtherPropertyTypeIncome,Direct,0,Large Hold 10
113,Agriculture,2050,5-OtherPropertyTypeIncome,Indirect,292.1,Large Hold 10
114,Agriculture,2050,5-OtherPropertyTypeIncome,Induced,14657.486,Large Hold 10
115,Agriculture,2050,5-OtherPropertyTypeIncome,Total,14949.586,Large Hold 10
116,Agriculture,2050,6-IndirectBusinessTaxes,Direct,0,Large Hold 10
117,Agriculture,2050,6-IndirectBusinessTaxes,Indirect,34.072,Large Hold 10
118,Agriculture,2050,6-IndirectBusinessTaxes,Induced,259.846,Large Hold 10
119,Agriculture,2050,6-IndirectBusinessTaxes,Total,293.908,Large Hold 10
120,Agriculture,2050,7-TotalValueAdded,Direct,0,Large Hold 10
121,Agriculture,2050,7-TotalValueAdded,Indirect,3408.156,Large Hold 10
122,Agriculture,2050,7-TotalValueAdded,Induced,44821.43,Large Hold 10
123,Agriculture,2050,7-TotalValueAdded,Total,48229.57,Large Hold 10
124,Agriculture,2050,8-Output,Direct,0,Large Hold 10
125,Agriculture,2050,8-Output,Indirect,6412.964,Large Hold 10
126,Agriculture,2050,8-Output,Induced,97238.83,Large Hold 10
127,Agriculture,2050,8-Output,Total,103651.784,Large Hold 10
128,Agriculture,2055,1-Employment,Direct,0,Large Hold 10
129,Agriculture,2055,1-Employment,Indirect,0.066,Large Hold 10
130,Agriculture,2055,1-Employment,Induced,1.952,Large Hold 10
131,Agriculture,2055,1-Employment,Total,2.022,Large Hold 10
132,Agriculture,2055,2-EmployeeCompensation,Direct,0,Large Hold 10
133,Agriculture,2055,2-EmployeeCompensation,Indirect,1274.798,Large Hold 10
134,Agriculture,2055,2-EmployeeCompensation,Induced,20949.36,Large Hold 10
135,Agriculture,2055,2-EmployeeCompensation,Total,22224.16,Large Hold 10
136,Agriculture,2055,3-PropietorsIncome,Direct,0,Large Hold 10
137,Agriculture,2055,3-PropietorsIncome,Indirect,1788.866,Large Hold 10
138,Agriculture,2055,3-PropietorsIncome,Induced,8771.512,Large Hold 10
139,Agriculture,2055,3-PropietorsIncome,Total,10560.384,Large Hold 10
140,Agriculture,2055,4-LaborIncome,Direct,0,Large Hold 10
141,Agriculture,2055,4-LaborIncome,Indirect,3063.668,Large Hold 10
142,Agriculture,2055,4-LaborIncome,Induced,29720.89,Large Hold 10
143,Agriculture,2055,4-LaborIncome,Total,32784.542,Large Hold 10
144,Agriculture,2055,5-OtherPropertyTypeIncome,Direct,0,Large Hold 10
145,Agriculture,2055,5-OtherPropertyTypeIncome,Indirect,289.6,Large Hold 10
146,Agriculture,2055,5-OtherPropertyTypeIncome,Induced,14563.522,Large Hold 10
147,Agriculture,2055,5-OtherPropertyTypeIncome,Total,14853.126,Large Hold 10
148,Agriculture,2055,6-IndirectBusinessTaxes,Direct,0,Large Hold 10
149,Agriculture,2055,6-IndirectBusinessTaxes,Indirect,33.878,Large Hold 10
150,Agriculture,2055,6-IndirectBusinessTaxes,Induced,258.246,Large Hold 10
151,Agriculture,2055,6-IndirectBusinessTaxes,Total,292.108,Large Hold 10
152,Agriculture,2055,7-TotalValueAdded,Direct,0,Large Hold 10
153,Agriculture,2055,7-TotalValueAdded,Indirect,3387.136,Large Hold 10
154,Agriculture,2055,7-TotalValueAdded,Induced,44542.632,Large Hold 10
155,Agriculture,2055,7-TotalValueAdded,Total,47929.776,Large Hold 10
156,Agriculture,2055,8-Output,Direct,0,Large Hold 10
157,Agriculture,2055,8-Output,Indirect,6372.298,Large Hold 10
158,Agriculture,2055,8-Output,Induced,96636.574,Large Hold 10
159,Agriculture,2055,8-Output,Total,103008.874,Large Hold 10
160,Agriculture,2060,1-Employment,Direct,0,Large Hold 10
161,Agriculture,2060,1-Employment,Indirect,0.034,Large Hold 10
162,Agriculture,2060,1-Employment,Induced,1.166,Large Hold 10
163,Agriculture,2060,1-Employment,Total,1.204,Large Hold 10
164,Agriculture,2060,2-EmployeeCompensation,Direct,0,Large Hold 10
165,Agriculture,2060,2-EmployeeCompensation,Indirect,691.058,Large Hold 10
166,Agriculture,2060,2-EmployeeCompensation,Induced,12420.722,Large Hold 10
167,Agriculture,2060,2-EmployeeCompensation,Total,13111.78,Large Hold 10
168,Agriculture,2060,3-PropietorsIncome,Direct,0,Large Hold 10
169,Agriculture,2060,3-PropietorsIncome,Indirect,968.132,Large Hold 10
170,Agriculture,2060,3-PropietorsIncome,Induced,5199.538,Large Hold 10
171,Agriculture,2060,3-PropietorsIncome,Total,6167.674,Large Hold 10
172,Agriculture,2060,4-LaborIncome,Direct,0,Large Hold 10
173,Agriculture,2060,4-LaborIncome,Indirect,1659.186,Large Hold 10
174,Agriculture,2060,4-LaborIncome,Induced,17620.256,Large Hold 10
175,Agriculture,2060,4-LaborIncome,Total,19279.454,Large Hold 10
176,Agriculture,2060,5-OtherPropertyTypeIncome,Direct,0,Large Hold 10
177,Agriculture,2060,5-OtherPropertyTypeIncome,Indirect,163.78,Large Hold 10
178,Agriculture,2060,5-OtherPropertyTypeIncome,Induced,8356.336,Large Hold 10
179,Agriculture,2060,5-OtherPropertyTypeIncome,Total,8520.112,Large Hold 10
180,Agriculture,2060,6-IndirectBusinessTaxes,Direct,0,Large Hold 10
181,Agriculture,2060,6-IndirectBusinessTaxes,Indirect,17.338,Large Hold 10
182,Agriculture,2060,6-IndirectBusinessTaxes,Induced,152.296,Large Hold 10
183,Agriculture,2060,6-IndirectBusinessTaxes,Total,169.642,Large Hold 10
184,Agriculture,2060,7-TotalValueAdded,Direct,0,Large Hold 10
185,Agriculture,2060,7-TotalValueAdded,Indirect,1840.31,Large Hold 10
186,Agriculture,2060,7-TotalValueAdded,Induced,26128.898,Large Hold 10
187,Agriculture,2060,7-TotalValueAdded,Total,27969.208,Large Hold 10
188,Agriculture,2060,8-Output,Direct,0,Large Hold 10
189,Agriculture,2060,8-Output,Indirect,3506.548,Large Hold 10
190,Agriculture,2060,8-Output,Induced,56845.296,Large Hold 10
191,Agriculture,2060,8-Output,Total,60351.854,Large Hold 10
192,Agriculture,2065,1-Employment,Direct,0,Large Hold 10
193,Agriculture,2065,1-Employment,Indirect,0.014,Large Hold 10
194,Agriculture,2065,1-Employment,Induced,0.61,Large Hold 10
195,Agriculture,2065,1-Employment,Total,0.622,Large Hold 10
196,Agriculture,2065,2-EmployeeCompensation,Direct,0,Large Hold 10
197,Agriculture,2065,2-EmployeeCompensation,Indirect,255.744,Large Hold 10
198,Agriculture,2065,2-EmployeeCompensation,Induced,6268.452,Large Hold 10
199,Agriculture,2065,2-EmployeeCompensation,Total,6524.184,Large Hold 10
200,Agriculture,2065,3-PropietorsIncome,Direct,0,Large Hold 10
201,Agriculture,2065,3-PropietorsIncome,Indirect,345.862,Large Hold 10
202,Agriculture,2065,3-PropietorsIncome,Induced,2639.504,Large Hold 10
203,Agriculture,2065,3-PropietorsIncome,Total,2985.368,Large Hold 10
204,Agriculture,2065,4-LaborIncome,Direct,0,Large Hold 10
205,Agriculture,2065,4-LaborIncome,Indirect,601.596,Large Hold 10
206,Agriculture,2065,4-LaborIncome,Induced,8907.956,Large Hold 10
207,Agriculture,2065,4-LaborIncome,Total,9509.548,Large Hold 10
208,Agriculture,2065,5-OtherPropertyTypeIncome,Direct,0,Large Hold 10
209,Agriculture,2065,5-OtherPropertyTypeIncome,Indirect,90.508,Large Hold 10
210,Agriculture,2065,5-OtherPropertyTypeIncome,Induced,3842.232,Large Hold 10
211,Agriculture,2065,5-OtherPropertyTypeIncome,Total,3932.748,Large Hold 10
212,Agriculture,2065,6-IndirectBusinessTaxes,Direct,0,Large Hold 10
213,Agriculture,2065,6-IndirectBusinessTaxes,Indirect,4.384,Large Hold 10
214,Agriculture,2065,6-IndirectBusinessTaxes,Induced,75.78,Large Hold 10
215,Agriculture,2065,6-IndirectBusinessTaxes,Total,80.164,Large Hold 10
216,Agriculture,2065,7-TotalValueAdded,Direct,0,Large Hold 10
217,Agriculture,2065,7-TotalValueAdded,Indirect,696.496,Large Hold 10
218,Agriculture,2065,7-TotalValueAdded,Induced,12825.946,Large Hold 10
219,Agriculture,2065,7-TotalValueAdded,Total,13522.456,Large Hold 10
220,Agriculture,2065,8-Output,Direct,0,Large Hold 10
221,Agriculture,2065,8-Output,Indirect,1430.69,Large Hold 10
222,Agriculture,2065,8-Output,Induced,28067.038,Large Hold 10
223,Agriculture,2065,8-Output,Total,29497.734,Large Hold 10
224,Agriculture,2070,1-Employment,Direct,0,Large Hold 10
225,Agriculture,2070,1-Employment,Indirect,0.014,Large Hold 10
226,Agriculture,2070,1-Employment,Induced,0.632,Large Hold 10
227,Agriculture,2070,1-Employment,Total,0.646,Large Hold 10
228,Agriculture,2070,2-EmployeeCompensation,Direct,0,Large Hold 10
229,Agriculture,2070,2-EmployeeCompensation,Indirect,274.082,Large Hold 10
230,Agriculture,2070,2-EmployeeCompensation,Induced,6547.746,Large Hold 10
231,Agriculture,2070,2-EmployeeCompensation,Total,6821.818,Large Hold 10
232,Agriculture,2070,3-PropietorsIncome,Direct,0,Large Hold 10
233,Agriculture,2070,3-PropietorsIncome,Indirect,372.206,Large Hold 10
234,Agriculture,2070,3-PropietorsIncome,Induced,2756.426,Large Hold 10
235,Agriculture,2070,3-PropietorsIncome,Total,3128.638,Large Hold 10
236,Agriculture,2070,4-LaborIncome,Direct,0,Large Hold 10
237,Agriculture,2070,4-LaborIncome,Indirect,646.28,Large Hold 10
238,Agriculture,2070,4-LaborIncome,Induced,9304.17,Large Hold 10
239,Agriculture,2070,4-LaborIncome,Total,9950.454,Large Hold 10
240,Agriculture,2070,5-OtherPropertyTypeIncome,Direct,0,Large Hold 10
241,Agriculture,2070,5-OtherPropertyTypeIncome,Indirect,93.644,Large Hold 10
242,Agriculture,2070,5-OtherPropertyTypeIncome,Induced,4032.6,Large Hold 10
243,Agriculture,2070,5-OtherPropertyTypeIncome,Total,4126.232,Large Hold 10
244,Agriculture,2070,6-IndirectBusinessTaxes,Direct,0,Large Hold 10
245,Agriculture,2070,6-IndirectBusinessTaxes,Indirect,4.9,Large Hold 10
246,Agriculture,2070,6-IndirectBusinessTaxes,Induced,79.168,Large Hold 10
247,Agriculture,2070,6-IndirectBusinessTaxes,Total,84.074,Large Hold 10
248,Agriculture,2070,7-TotalValueAdded,Direct,0,Large Hold 10
249,Agriculture,2070,7-TotalValueAdded,Indirect,744.83,Large Hold 10
250,Agriculture,2070,7-TotalValueAdded,Induced,13415.928,Large Hold 10
251,Agriculture,2070,7-TotalValueAdded,Total,14160.77,Large Hold 10
252,Agriculture,2070,8-Output,Direct,0,Large Hold 10
253,Agriculture,2070,8-Output,Indirect,1519.432,Large Hold 10
254,Agriculture,2070,8-Output,Induced,29347.592,Large Hold 10
255,Agriculture,2070,8-Output,Total,30867.026,Large Hold 10
256,Agriculture,2075,1-Employment,Direct,0,Large Hold 10
257,Agriculture,2075,1-Employment,Indirect,0.016,Large Hold 10
258,Agriculture,2075,1-Employment,Induced,0.808,Large Hold 10
259,Agriculture,2075,1-Employment,Total,0.832,Large Hold 10
260,Agriculture,2075,2-EmployeeCompensation,Direct,0,Large Hold 10
261,Agriculture,2075,2-EmployeeCompensation,Indirect,430.832,Large Hold 10
262,Agriculture,2075,2-EmployeeCompensation,Induced,8498.39,Large Hold 10
263,Agriculture,2075,2-EmployeeCompensation,Total,8929.232,Large Hold 10
264,Agriculture,2075,3-PropietorsIncome,Direct,0,Large Hold 10
265,Agriculture,2075,3-PropietorsIncome,Indirect,606.572,Large Hold 10
266,Agriculture,2075,3-PropietorsIncome,Induced,3568.562,Large Hold 10
267,Agriculture,2075,3-PropietorsIncome,Total,4175.134,Large Hold 10
268,Agriculture,2075,4-LaborIncome,Direct,0,Large Hold 10
269,Agriculture,2075,4-LaborIncome,Indirect,1037.412,Large Hold 10
270,Agriculture,2075,4-LaborIncome,Induced,12066.952,Large Hold 10
271,Agriculture,2075,4-LaborIncome,Total,13104.364,Large Hold 10
272,Agriculture,2075,5-OtherPropertyTypeIncome,Direct,0,Large Hold 10
273,Agriculture,2075,5-OtherPropertyTypeIncome,Indirect,104.124,Large Hold 10
274,Agriculture,2075,5-OtherPropertyTypeIncome,Induced,5392.142,Large Hold 10
275,Agriculture,2075,5-OtherPropertyTypeIncome,Total,5496.266,Large Hold 10
276,Agriculture,2075,6-IndirectBusinessTaxes,Direct,0,Large Hold 10
277,Agriculture,2075,6-IndirectBusinessTaxes,Indirect,10,Large Hold 10
278,Agriculture,2075,6-IndirectBusinessTaxes,Induced,103.078,Large Hold 10
279,Agriculture,2075,6-IndirectBusinessTaxes,Total,113.076,Large Hold 10
280,Agriculture,2075,7-TotalValueAdded,Direct,0,Large Hold 10
281,Agriculture,2075,7-TotalValueAdded,Indirect,1151.534,Large Hold 10
282,Agriculture,2075,7-TotalValueAdded,Induced,17562.178,Large Hold 10
283,Agriculture,2075,7-TotalValueAdded,Total,18713.712,Large Hold 10
284,Agriculture,2075,8-Output,Direct,0,Large Hold 10
285,Agriculture,2075,8-Output,Indirect,2227.512,Large Hold 10
286,Agriculture,2075,8-Output,Induced,38328.222,Large Hold 10
287,Agriculture,2075,8-Output,Total,40555.74,Large Hold 10
288,Agriculture,2080,1-Employment,Direct,0,Large Hold 10
289,Agriculture,2080,1-Employment,Indirect,0.018,Large Hold 10
290,Agriculture,2080,1-Employment,Induced,0.812,Large Hold 10
291,Agriculture,2080,1-Employment,Total,0.838,Large Hold 10
292,Agriculture,2080,2-EmployeeCompensation,Direct,0,Large Hold 10
293,Agriculture,2080,2-EmployeeCompensation,Indirect,436.24,Large Hold 10
294,Agriculture,2080,2-EmployeeCompensation,Induced,8536.304,Large Hold 10
295,Agriculture,2080,2-EmployeeCompensation,Total,8972.55,Large Hold 10
296,Agriculture,2080,3-PropietorsIncome,Direct,0,Large Hold 10
297,Agriculture,2080,3-PropietorsIncome,Indirect,615.436,Large Hold 10
298,Agriculture,2080,3-PropietorsIncome,Induced,3583.942,Large Hold 10
299,Agriculture,2080,3-PropietorsIncome,Total,4199.378,Large Hold 10
300,Agriculture,2080,4-LaborIncome,Direct,0,Large Hold 10
301,Agriculture,2080,4-LaborIncome,Indirect,1051.69,Large Hold 10
302,Agriculture,2080,4-LaborIncome,Induced,12120.238,Large Hold 10
303,Agriculture,2080,4-LaborIncome,Total,13171.92,Large Hold 10
304,Agriculture,2080,5-OtherPropertyTypeIncome,Direct,0,Large Hold 10
305,Agriculture,2080,5-OtherPropertyTypeIncome,Indirect,103.138,Large Hold 10
306,Agriculture,2080,5-OtherPropertyTypeIncome,Induced,5418.888,Large Hold 10
307,Agriculture,2080,5-OtherPropertyTypeIncome,Total,5522.012,Large Hold 10
308,Agriculture,2080,6-IndirectBusinessTaxes,Direct,0,Large Hold 10
309,Agriculture,2080,6-IndirectBusinessTaxes,Indirect,10.224,Large Hold 10
310,Agriculture,2080,6-IndirectBusinessTaxes,Induced,103.544,Large Hold 10
311,Agriculture,2080,6-IndirectBusinessTaxes,Total,113.778,Large Hold 10
312,Agriculture,2080,7-TotalValueAdded,Direct,0,Large Hold 10
313,Agriculture,2080,7-TotalValueAdded,Indirect,1165.056,Large Hold 10
314,Agriculture,2080,7-TotalValueAdded,Induced,17642.668,Large Hold 10
315,Agriculture,2080,7-TotalValueAdded,Total,18807.724,Large Hold 10
316,Agriculture,2080,8-Output,Direct,0,Large Hold 10
317,Agriculture,2080,8-Output,Indirect,2247.998,Large Hold 10
318,Agriculture,2080,8-Output,Induced,38502.086,Large Hold 10
319,Agriculture,2080,8-Output,Total,40750.102,Large Hold 10
320,Agriculture,2085,1-Employment,Direct,0,Large Hold 10
321,Agriculture,2085,1-Employment,Indirect,0.016,Large Hold 10
322,Agriculture,2085,1-Employment,Induced,0.806,Large Hold 10
323,Agriculture,2085,1-Employment,Total,0.83,Large Hold 10
324,Agriculture,2085,2-EmployeeCompensation,Direct,0,Large Hold 10
325,Agriculture,2085,2-EmployeeCompensation,Indirect,430.13,Large Hold 10
326,Agriculture,2085,2-EmployeeCompensation,Induced,8446.684,Large Hold 10
327,Agriculture,2085,2-EmployeeCompensation,Total,8876.802,Large Hold 10
328,Agriculture,2085,3-PropietorsIncome,Direct,0,Large Hold 10
329,Agriculture,2085,3-PropietorsIncome,Indirect,606.844,Large Hold 10
330,Agriculture,2085,3-PropietorsIncome,Induced,3546.346,Large Hold 10
331,Agriculture,2085,3-PropietorsIncome,Total,4153.194,Large Hold 10
332,Agriculture,2085,4-LaborIncome,Direct,0,Large Hold 10
333,Agriculture,2085,4-LaborIncome,Indirect,1036.964,Large Hold 10
334,Agriculture,2085,4-LaborIncome,Induced,11993.034,Large Hold 10
335,Agriculture,2085,4-LaborIncome,Total,13029.994,Large Hold 10
336,Agriculture,2085,5-OtherPropertyTypeIncome,Direct,0,Large Hold 10
337,Agriculture,2085,5-OtherPropertyTypeIncome,Indirect,101.786,Large Hold 10
338,Agriculture,2085,5-OtherPropertyTypeIncome,Induced,5353.786,Large Hold 10
339,Agriculture,2085,5-OtherPropertyTypeIncome,Total,5455.564,Large Hold 10
340,Agriculture,2085,6-IndirectBusinessTaxes,Direct,0,Large Hold 10
341,Agriculture,2085,6-IndirectBusinessTaxes,Indirect,10.05,Large Hold 10
342,Agriculture,2085,6-IndirectBusinessTaxes,Induced,102.436,Large Hold 10
343,Agriculture,2085,6-IndirectBusinessTaxes,Total,112.49,Large Hold 10
344,Agriculture,2085,7-TotalValueAdded,Direct,0,Large Hold 10
345,Agriculture,2085,7-TotalValueAdded,Indirect,1148.796,Large Hold 10
346,Agriculture,2085,7-TotalValueAdded,Induced,17449.252,Large Hold 10
347,Agriculture,2085,7-TotalValueAdded,Total,18598.044,Large Hold 10
348,Agriculture,2085,8-Output,Direct,0,Large Hold 10
349,Agriculture,2085,8-Output,Indirect,2217.84,Large Hold 10
350,Agriculture,2085,8-Output,Induced,38084.196,Large Hold 10
351,Agriculture,2085,8-Output,Total,40302.034,Large Hold 10
352,Agriculture,2090,1-Employment,Direct,0,Large Hold 10
353,Agriculture,2090,1-Employment,Indirect,0.016,Large Hold 10
354,Agriculture,2090,1-Employment,Induced,0.784,Large Hold 10
355,Agriculture,2090,1-Employment,Total,0.802,Large Hold 10
356,Agriculture,2090,2-EmployeeCompensation,Direct,0,Large Hold 10
357,Agriculture,2090,2-EmployeeCompensation,Indirect,408.692,Large Hold 10
358,Agriculture,2090,2-EmployeeCompensation,Induced,8137.496,Large Hold 10
359,Agriculture,2090,2-EmployeeCompensation,Total,8546.174,Large Hold 10
360,Agriculture,2090,3-PropietorsIncome,Direct,0,Large Hold 10
361,Agriculture,2090,3-PropietorsIncome,Indirect,576.646,Large Hold 10
362,Agriculture,2090,3-PropietorsIncome,Induced,3416.768,Large Hold 10
363,Agriculture,2090,3-PropietorsIncome,Total,3993.394,Large Hold 10
364,Agriculture,2090,4-LaborIncome,Direct,0,Large Hold 10
365,Agriculture,2090,4-LaborIncome,Indirect,985.34,Large Hold 10
366,Agriculture,2090,4-LaborIncome,Induced,11554.25,Large Hold 10
367,Agriculture,2090,4-LaborIncome,Total,12539.58,Large Hold 10
368,Agriculture,2090,5-OtherPropertyTypeIncome,Direct,0,Large Hold 10
369,Agriculture,2090,5-OtherPropertyTypeIncome,Indirect,97.258,Large Hold 10
370,Agriculture,2090,5-OtherPropertyTypeIncome,Induced,5129.27,Large Hold 10
