,Industry,Year,Metric,Attribute,Value,Scenario
79,Agriculture,2045,4-LaborIncome,Total,17545.534,Small Base Case
80,Agriculture,2045,5-OtherPropertyTypeIncome,Direct,0,Small Base Case
81,Agriculture,2045,5-OtherPropertyTypeIncome,Indirect,162.13,Small Base Case
82,Agriculture,2045,5-OtherPropertyTypeIncome,Induced,7849.9,Small Base Case
83,Agriculture,2045,5-OtherPropertyTypeIncome,Total,8012.044,Small Base Case
84,Agriculture,2045,6-IndirectBusinessTaxes,Direct,0,Small Base Case
85,Agriculture,2045,6-IndirectBusinessTaxes,Indirect,17.55,Small Base Case
86,Agriculture,2045,6-IndirectBusinessTaxes,Induced,139.872,Small Base Case
87,Agriculture,2045,6-IndirectBusinessTaxes,Total,157.43,Small Base Case
88,Agriculture,2045,7-TotalValueAdded,Direct,0,Small Base Case
89,Agriculture,2045,7-TotalValueAdded,Indirect,1792.944,Small Base Case
90,Agriculture,2045,7-TotalValueAdded,Induced,23922.058,Small Base Case
91,Agriculture,2045,7-TotalValueAdded,Total,25714.992,Small Base Case
92,Agriculture,2045,8-Output,Direct,0,Small Base Case
93,Agriculture,2045,8-Output,Indirect,3394.954,Small Base Case
94,Agriculture,2045,8-Output,Induced,51877.236,Small Base Case
95,Agriculture,2045,8-Output,Total,55272.182,Small Base Case
96,Agriculture,2050,1-Employment,Direct,0,Small Base Case
97,Agriculture,2050,1-Employment,Indirect,0.034,Small Base Case
98,Agriculture,2050,1-Employment,Induced,1.03,Small Base Case
99,Agriculture,2050,1-Employment,Total,1.07,Small Base Case
100,Agriculture,2050,2-EmployeeCompensation,Direct,0,Small Base Case
101,Agriculture,2050,2-EmployeeCompensation,Indirect,665.206,Small Base Case
102,Agriculture,2050,2-EmployeeCompensation,Induced,11106.938,Small Base Case
103,Agriculture,2050,2-EmployeeCompensation,Total,11772.158,Small Base Case
104,Agriculture,2050,3-PropietorsIncome,Direct,0,Small Base Case
105,Agriculture,2050,3-PropietorsIncome,Indirect,929.222,Small Base Case
106,Agriculture,2050,3-PropietorsIncome,Induced,4653.72,Small Base Case
107,Agriculture,2050,3-PropietorsIncome,Total,5582.934,Small Base Case
108,Agriculture,2050,4-LaborIncome,Direct,0,Small Base Case
109,Agriculture,2050,4-LaborIncome,Indirect,1594.434,Small Base Case
110,Agriculture,2050,4-LaborIncome,Induced,15760.652,Small Base Case
111,Agriculture,2050,4-LaborIncome,Total,17355.084,Small Base Case
112,Agriculture,2050,5-OtherPropertyTypeIncome,Direct,0,Small Base Case
113,Agriculture,2050,5-OtherPropertyTypeIncome,Indirect,160.104,Small Base Case
114,Agriculture,2050,5-OtherPropertyTypeIncome,Induced,7762.022,Small Base Case
115,Agriculture,2050,5-OtherPropertyTypeIncome,Total,7922.118,Small Base Case
116,Agriculture,2050,6-IndirectBusinessTaxes,Direct,0,Small Base Case
117,Agriculture,2050,6-IndirectBusinessTaxes,Indirect,17.334,Small Base Case
118,Agriculture,2050,6-IndirectBusinessTaxes,Induced,138.38,Small Base Case
119,Agriculture,2050,6-IndirectBusinessTaxes,Total,155.71,Small Base Case
120,Agriculture,2050,7-TotalValueAdded,Direct,0,Small Base Case
121,Agriculture,2050,7-TotalValueAdded,Indirect,1771.874,Small Base Case
122,Agriculture,2050,7-TotalValueAdded,Induced,23661.044,Small Base Case
123,Agriculture,2050,7-TotalValueAdded,Total,25432.922,Small Base Case
124,Agriculture,2050,8-Output,Direct,0,Small Base Case
125,Agriculture,2050,8-Output,Indirect,3355.234,Small Base Case
126,Agriculture,2050,8-Output,Induced,51313.288,Small Base Case
127,Agriculture,2050,8-Output,Total,54668.524,Small Base Case
128,Agriculture,2055,1-Employment,Direct,0,Small Base Case
129,Agriculture,2055,1-Employment,Indirect,0.034,Small Base Case
130,Agriculture,2055,1-Employment,Induced,1.04,Small Base Case
131,Agriculture,2055,1-Employment,Total,1.074,Small Base Case
132,Agriculture,2055,2-EmployeeCompensation,Direct,0,Small Base Case
133,Agriculture,2055,2-EmployeeCompensation,Indirect,671.912,Small Base Case
134,Agriculture,2055,2-EmployeeCompensation,Induced,11182.018,Small Base Case
135,Agriculture,2055,2-EmployeeCompensation,Total,11853.93,Small Base Case
136,Agriculture,2055,3-PropietorsIncome,Direct,0,Small Base Case
137,Agriculture,2055,3-PropietorsIncome,Indirect,939.336,Small Base Case
138,Agriculture,2055,3-PropietorsIncome,Induced,4684.898,Small Base Case
139,Agriculture,2055,3-PropietorsIncome,Total,5624.234,Small Base Case
140,Agriculture,2055,4-LaborIncome,Direct,0,Small Base Case
141,Agriculture,2055,4-LaborIncome,Indirect,1611.242,Small Base Case
142,Agriculture,2055,4-LaborIncome,Induced,15866.916,Small Base Case
143,Agriculture,2055,4-LaborIncome,Total,17478.172,Small Base Case
144,Agriculture,2055,5-OtherPropertyTypeIncome,Direct,0,Small Base Case
145,Agriculture,2055,5-OtherPropertyTypeIncome,Indirect,160.38,Small Base Case
146,Agriculture,2055,5-OtherPropertyTypeIncome,Induced,7816.12,Small Base Case
147,Agriculture,2055,5-OtherPropertyTypeIncome,Total,7976.492,Small Base Case
148,Agriculture,2055,6-IndirectBusinessTaxes,Direct,0,Small Base Case
149,Agriculture,2055,6-IndirectBusinessTaxes,Indirect,17.56,Small Base Case
150,Agriculture,2055,6-IndirectBusinessTaxes,Induced,139.312,Small Base Case
151,Agriculture,2055,6-IndirectBusinessTaxes,Total,156.872,Small Base Case
152,Agriculture,2055,7-TotalValueAdded,Direct,0,Small Base Case
153,Agriculture,2055,7-TotalValueAdded,Indirect,1789.192,Small Base Case
154,Agriculture,2055,7-TotalValueAdded,Induced,23822.348,Small Base Case
155,Agriculture,2055,7-TotalValueAdded,Total,25611.53,Small Base Case
156,Agriculture,2055,8-Output,Direct,0,Small Base Case
157,Agriculture,2055,8-Output,Indirect,3384.864,Small Base Case
158,Agriculture,2055,8-Output,Induced,51661.77,Small Base Case
159,Agriculture,2055,8-Output,Total,55046.638,Small Base Case
160,Agriculture,2060,1-Employment,Direct,0,Small Base Case
161,Agriculture,2060,1-Employment,Indirect,0.014,Small Base Case
162,Agriculture,2060,1-Employment,Induced,0.614,Small Base Case
163,Agriculture,2060,1-Employment,Total,0.63,Small Base Case
164,Agriculture,2060,2-EmployeeCompensation,Direct,0,Small Base Case
165,Agriculture,2060,2-EmployeeCompensation,Indirect,347.832,Small Base Case
166,Agriculture,2060,2-EmployeeCompensation,Induced,6507.12,Small Base Case
167,Agriculture,2060,2-EmployeeCompensation,Total,6854.956,Small Base Case
168,Agriculture,2060,3-PropietorsIncome,Direct,0,Small Base Case
169,Agriculture,2060,3-PropietorsIncome,Indirect,481.904,Small Base Case
170,Agriculture,2060,3-PropietorsIncome,Induced,2727.598,Small Base Case
171,Agriculture,2060,3-PropietorsIncome,Total,3209.504,Small Base Case
172,Agriculture,2060,4-LaborIncome,Direct,0,Small Base Case
173,Agriculture,2060,4-LaborIncome,Indirect,829.734,Small Base Case
174,Agriculture,2060,4-LaborIncome,Induced,9234.714,Small Base Case
175,Agriculture,2060,4-LaborIncome,Total,10064.45,Small Base Case
176,Agriculture,2060,5-OtherPropertyTypeIncome,Direct,0,Small Base Case
177,Agriculture,2060,5-OtherPropertyTypeIncome,Indirect,93.544,Small Base Case
178,Agriculture,2060,5-OtherPropertyTypeIncome,Induced,4415.408,Small Base Case
179,Agriculture,2060,5-OtherPropertyTypeIncome,Total,4508.952,Small Base Case
180,Agriculture,2060,6-IndirectBusinessTaxes,Direct,0,Small Base Case
181,Agriculture,2060,6-IndirectBusinessTaxes,Indirect,8.284,Small Base Case
182,Agriculture,2060,6-IndirectBusinessTaxes,Induced,81.236,Small Base Case
183,Agriculture,2060,6-IndirectBusinessTaxes,Total,89.522,Small Base Case
184,Agriculture,2060,7-TotalValueAdded,Direct,0,Small Base Case
185,Agriculture,2060,7-TotalValueAdded,Indirect,931.572,Small Base Case
186,Agriculture,2060,7-TotalValueAdded,Induced,13731.366,Small Base Case
187,Agriculture,2060,7-TotalValueAdded,Total,14662.928,Small Base Case
188,Agriculture,2060,8-Output,Direct,0,Small Base Case
189,Agriculture,2060,8-Output,Indirect,1802.326,Small Base Case
190,Agriculture,2060,8-Output,Induced,29856.242,Small Base Case
191,Agriculture,2060,8-Output,Total,31658.574,Small Base Case
192,Agriculture,2065,1-Employment,Direct,0,Small Base Case
193,Agriculture,2065,1-Employment,Indirect,0.006,Small Base Case
194,Agriculture,2065,1-Employment,Induced,0.364,Small Base Case
195,Agriculture,2065,1-Employment,Total,0.372,Small Base Case
196,Agriculture,2065,2-EmployeeCompensation,Direct,0,Small Base Case
197,Agriculture,2065,2-EmployeeCompensation,Indirect,155.966,Small Base Case
198,Agriculture,2065,2-EmployeeCompensation,Induced,3813.272,Small Base Case
199,Agriculture,2065,2-EmployeeCompensation,Total,3969.234,Small Base Case
200,Agriculture,2065,3-PropietorsIncome,Direct,0,Small Base Case
201,Agriculture,2065,3-PropietorsIncome,Indirect,206.812,Small Base Case
202,Agriculture,2065,3-PropietorsIncome,Induced,1607.886,Small Base Case
203,Agriculture,2065,3-PropietorsIncome,Total,1814.688,Small Base Case
204,Agriculture,2065,4-LaborIncome,Direct,0,Small Base Case
205,Agriculture,2065,4-LaborIncome,Indirect,362.766,Small Base Case
206,Agriculture,2065,4-LaborIncome,Induced,5421.162,Small Base Case
207,Agriculture,2065,4-LaborIncome,Total,5783.92,Small Base Case
208,Agriculture,2065,5-OtherPropertyTypeIncome,Direct,0,Small Base Case
209,Agriculture,2065,5-OtherPropertyTypeIncome,Indirect,62.9,Small Base Case
210,Agriculture,2065,5-OtherPropertyTypeIncome,Induced,2436.168,Small Base Case
211,Agriculture,2065,5-OtherPropertyTypeIncome,Total,2499.056,Small Base Case
212,Agriculture,2065,6-IndirectBusinessTaxes,Direct,0,Small Base Case
213,Agriculture,2065,6-IndirectBusinessTaxes,Indirect,2.532,Small Base Case
214,Agriculture,2065,6-IndirectBusinessTaxes,Induced,47.73,Small Base Case
215,Agriculture,2065,6-IndirectBusinessTaxes,Total,50.248,Small Base Case
216,Agriculture,2065,7-TotalValueAdded,Direct,0,Small Base Case
217,Agriculture,2065,7-TotalValueAdded,Indirect,428.194,Small Base Case
218,Agriculture,2065,7-TotalValueAdded,Induced,7905.058,Small Base Case
219,Agriculture,2065,7-TotalValueAdded,Total,8333.236,Small Base Case
220,Agriculture,2065,8-Output,Direct,0,Small Base Case
221,Agriculture,2065,8-Output,Indirect,892.232,Small Base Case
222,Agriculture,2065,8-Output,Induced,17249.738,Small Base Case
223,Agriculture,2065,8-Output,Total,18141.99,Small Base Case
224,Agriculture,2070,1-Employment,Direct,0,Small Base Case
225,Agriculture,2070,1-Employment,Indirect,0.006,Small Base Case
226,Agriculture,2070,1-Employment,Induced,0.364,Small Base Case
227,Agriculture,2070,1-Employment,Total,0.372,Small Base Case
228,Agriculture,2070,2-EmployeeCompensation,Direct,0,Small Base Case
229,Agriculture,2070,2-EmployeeCompensation,Indirect,155.966,Small Base Case
230,Agriculture,2070,2-EmployeeCompensation,Induced,3813.272,Small Base Case
231,Agriculture,2070,2-EmployeeCompensation,Total,3969.234,Small Base Case
232,Agriculture,2070,3-PropietorsIncome,Direct,0,Small Base Case
233,Agriculture,2070,3-PropietorsIncome,Indirect,206.812,Small Base Case
234,Agriculture,2070,3-PropietorsIncome,Induced,1607.886,Small Base Case
235,Agriculture,2070,3-PropietorsIncome,Total,1814.688,Small Base Case
236,Agriculture,2070,4-LaborIncome,Direct,0,Small Base Case
237,Agriculture,2070,4-LaborIncome,Indirect,362.766,Small Base Case
238,Agriculture,2070,4-LaborIncome,Induced,5421.162,Small Base Case
239,Agriculture,2070,4-LaborIncome,Total,5783.92,Small Base Case
240,Agriculture,2070,5-OtherPropertyTypeIncome,Direct,0,Small Base Case
241,Agriculture,2070,5-OtherPropertyTypeIncome,Indirect,62.9,Small Base Case
242,Agriculture,2070,5-OtherPropertyTypeIncome,Induced,2436.168,Small Base Case
243,Agriculture,2070,5-OtherPropertyTypeIncome,Total,2499.056,Small Base Case
244,Agriculture,2070,6-IndirectBusinessTaxes,Direct,0,Small Base Case
245,Agriculture,2070,6-IndirectBusinessTaxes,Indirect,2.532,Small Base Case
246,Agriculture,2070,6-IndirectBusinessTaxes,Induced,47.73,Small Base Case
247,Agriculture,2070,6-IndirectBusinessTaxes,Total,50.248,Small Base Case
248,Agriculture,2070,7-TotalValueAdded,Direct,0,Small Base Case
249,Agriculture,2070,7-TotalValueAdded,Indirect,428.194,Small Base Case
250,Agriculture,2070,7-TotalValueAdded,Induced,7905.058,Small Base Case
251,Agriculture,2070,7-TotalValueAdded,Total,8333.236,Small Base Case
252,Agriculture,2070,8-Output,Direct,0,Small Base Case
253,Agriculture,2070,8-Output,Indirect,892.232,Small Base Case
254,Agriculture,2070,8-Output,Induced,17249.738,Small Base Case
255,Agriculture,2070,8-Output,Total,18141.99,Small Base Case
256,Agriculture,2075,1-Employment,Direct,0,Small Base Case
257,Agriculture,2075,1-Employment,Indirect,0.006,Small Base Case
258,Agriculture,2075,1-Employment,Induced,0.364,Small Base Case
259,Agriculture,2075,1-Employment,Total,0.372,Small Base Case
260,Agriculture,2075,2-EmployeeCompensation,Direct,0,Small Base Case
261,Agriculture,2075,2-EmployeeCompensation,Indirect,155.966,Small Base Case
262,Agriculture,2075,2-EmployeeCompensation,Induced,3813.272,Small Base Case
263,Agriculture,2075,2-EmployeeCompensation,Total,3969.234,Small Base Case
264,Agriculture,2075,3-PropietorsIncome,Direct,0,Small Base Case
265,Agriculture,2075,3-PropietorsIncome,Indirect,206.812,Small Base Case
266,Agriculture,2075,3-PropietorsIncome,Induced,1607.886,Small Base Case
267,Agriculture,2075,3-PropietorsIncome,Total,1814.688,Small Base Case
268,Agriculture,2075,4-LaborIncome,Direct,0,Small Base Case
269,Agriculture,2075,4-LaborIncome,Indirect,362.766,Small Base Case
270,Agriculture,2075,4-LaborIncome,Induced,5421.162,Small Base Case
271,Agriculture,2075,4-LaborIncome,Total,5783.92,Small Base Case
272,Agriculture,2075,5-OtherPropertyTypeIncome,Direct,0,Small Base Case
273,Agriculture,2075,5-OtherPropertyTypeIncome,Indirect,62.9,Small Base Case
274,Agriculture,2075,5-OtherPropertyTypeIncome,Induced,2436.168,Small Base Case
275,Agriculture,2075,5-OtherPropertyTypeIncome,Total,2499.056,Small Base Case
276,Agriculture,2075,6-IndirectBusinessTaxes,Direct,0,Small Base Case
277,Agriculture,2075,6-IndirectBusinessTaxes,Indirect,2.532,Small Base Case
278,Agriculture,2075,6-IndirectBusinessTaxes,Induced,47.73,Small Base Case
279,Agriculture,2075,6-IndirectBusinessTaxes,Total,50.248,Small Base Case
280,Agriculture,2075,7-TotalValueAdded,Direct,0,Small Base Case
281,Agriculture,2075,7-TotalValueAdded,Indirect,428.194,Small Base Case
282,Agriculture,2075,7-TotalValueAdded,Induced,7905.058,Small Base Case
283,Agriculture,2075,7-TotalValueAdded,Total,8333.236,Small Base Case
284,Agriculture,2075,8-Output,Direct,0,Small Base Case
285,Agriculture,2075,8-Output,Indirect,892.232,Small Base Case
286,Agriculture,2075,8-Output,Induced,17249.738,Small Base Case
287,Agriculture,2075,8-Output,Total,18141.99,Small Base Case
288,Agriculture,2080,1-Employment,Direct,0,Small Base Case
289,Agriculture,2080,1-Employment,Indirect,0.006,Small Base Case
290,Agriculture,2080,1-Employment,Induced,0.364,Small Base Case
291,Agriculture,2080,1-Employment,Total,0.372,Small Base Case
292,Agriculture,2080,2-EmployeeCompensation,Direct,0,Small Base Case
293,Agriculture,2080,2-EmployeeCompensation,Indirect,155.966,Small Base Case
294,Agriculture,2080,2-EmployeeCompensation,Induced,3813.272,Small Base Case
295,Agriculture,2080,2-EmployeeCompensation,Total,3969.234,Small Base Case
296,Agriculture,2080,3-PropietorsIncome,Direct,0,Small Base Case
297,Agriculture,2080,3-PropietorsIncome,Indirect,206.812,Small Base Case
298,Agriculture,2080,3-PropietorsIncome,Induced,1607.886,Small Base Case
299,Agriculture,2080,3-PropietorsIncome,Total,1814.688,Small Base Case
300,Agriculture,2080,4-LaborIncome,Direct,0,Small Base Case
301,Agriculture,2080,4-LaborIncome,Indirect,362.766,Small Base Case
302,Agriculture,2080,4-LaborIncome,Induced,5421.162,Small Base Case
303,Agriculture,2080,4-LaborIncome,Total,5783.92,Small Base Case
304,Agriculture,2080,5-OtherPropertyTypeIncome,Direct,0,Small Base Case
305,Agriculture,2080,5-OtherPropertyTypeIncome,Indirect,62.9,Small Base Case
306,Agriculture,2080,5-OtherPropertyTypeIncome,Induced,2436.168,Small Base Case
307,Agriculture,2080,5-OtherPropertyTypeIncome,Total,2499.056,Small Base Case
308,Agriculture,2080,6-IndirectBusinessTaxes,Direct,0,Small Base Case
309,Agriculture,2080,6-IndirectBusinessTaxes,Indirect,2.532,Small Base Case
310,Agriculture,2080,6-IndirectBusinessTaxes,Induced,47.73,Small Base Case
311,Agriculture,2080,6-IndirectBusinessTaxes,Total,50.248,Small Base Case
312,Agriculture,2080,7-TotalValueAdded,Direct,0,Small Base Case
313,Agriculture,2080,7-TotalValueAdded,Indirect,428.194,Small Base Case
314,Agriculture,2080,7-TotalValueAdded,Induced,7905.058,Small Base Case
315,Agriculture,2080,7-TotalValueAdded,Total,8333.236,Small Base Case
316,Agriculture,2080,8-Output,Direct,0,Small Base Case
317,Agriculture,2080,8-Output,Indirect,892.232,Small Base Case
318,Agriculture,2080,8-Output,Induced,17249.738,Small Base Case
319,Agriculture,2080,8-Output,Total,18141.99,Small Base Case
320,Agriculture,2085,1-Employment,Direct,0,Small Base Case
321,Agriculture,2085,1-Employment,Indirect,0.01,Small Base Case
322,Agriculture,2085,1-Employment,Induced,0.372,Small Base Case
323,Agriculture,2085,1-Employment,Total,0.386,Small Base Case
324,Agriculture,2085,2-EmployeeCompensation,Direct,0,Small Base Case
325,Agriculture,2085,2-EmployeeCompensation,Indirect,164.462,Small Base Case
326,Agriculture,2085,2-EmployeeCompensation,Induced,3932.31,Small Base Case
327,Agriculture,2085,2-EmployeeCompensation,Total,4096.784,Small Base Case
328,Agriculture,2085,3-PropietorsIncome,Direct,0,Small Base Case
329,Agriculture,2085,3-PropietorsIncome,Indirect,219.372,Small Base Case
330,Agriculture,2085,3-PropietorsIncome,Induced,1657.54,Small Base Case
331,Agriculture,2085,3-PropietorsIncome,Total,1876.9,Small Base Case
332,Agriculture,2085,4-LaborIncome,Direct,0,Small Base Case
333,Agriculture,2085,4-LaborIncome,Indirect,383.834,Small Base Case
334,Agriculture,2085,4-LaborIncome,Induced,5589.854,Small Base Case
335,Agriculture,2085,4-LaborIncome,Total,5973.678,Small Base Case
336,Agriculture,2085,5-OtherPropertyTypeIncome,Direct,0,Small Base Case
337,Agriculture,2085,5-OtherPropertyTypeIncome,Indirect,63.734,Small Base Case
338,Agriculture,2085,5-OtherPropertyTypeIncome,Induced,2516.186,Small Base Case
339,Agriculture,2085,5-OtherPropertyTypeIncome,Total,2579.924,Small Base Case
340,Agriculture,2085,6-IndirectBusinessTaxes,Direct,0,Small Base Case
341,Agriculture,2085,6-IndirectBusinessTaxes,Indirect,2.792,Small Base Case
342,Agriculture,2085,6-IndirectBusinessTaxes,Induced,49.162,Small Base Case
343,Agriculture,2085,6-IndirectBusinessTaxes,Total,51.954,Small Base Case
344,Agriculture,2085,7-TotalValueAdded,Direct,0,Small Base Case
345,Agriculture,2085,7-TotalValueAdded,Indirect,450.348,Small Base Case
346,Agriculture,2085,7-TotalValueAdded,Induced,8155.2,Small Base Case
347,Agriculture,2085,7-TotalValueAdded,Total,8605.556,Small Base Case
348,Agriculture,2085,8-Output,Direct,0,Small Base Case
349,Agriculture,2085,8-Output,Indirect,931.674,Small Base Case
350,Agriculture,2085,8-Output,Induced,17793.076,Small Base Case
351,Agriculture,2085,8-Output,Total,18724.762,Small Base Case
352,Agriculture,2090,1-Employment,Direct,0,Small Base Case
353,Agriculture,2090,1-Employment,Indirect,0.012,Small Base Case
354,Agriculture,2090,1-Employment,Induced,0.454,Small Base Case
355,Agriculture,2090,1-Employment,Total,0.468,Small Base Case
356,Agriculture,2090,2-EmployeeCompensation,Direct,0,Small Base Case
357,Agriculture,2090,2-EmployeeCompensation,Indirect,236.716,Small Base Case
358,Agriculture,2090,2-EmployeeCompensation,Induced,4808.994,Small Base Case
359,Agriculture,2090,2-EmployeeCompensation,Total,5045.712,Small Base Case
360,Agriculture,2090,3-PropietorsIncome,Direct,0,Small Base Case
361,Agriculture,2090,3-PropietorsIncome,Indirect,328.244,Small Base Case
362,Agriculture,2090,3-PropietorsIncome,Induced,2022.166,Small Base Case
363,Agriculture,2090,3-PropietorsIncome,Total,2350.408,Small Base Case
364,Agriculture,2090,4-LaborIncome,Direct,0,Small Base Case
365,Agriculture,2090,4-LaborIncome,Indirect,564.954,Small Base Case
366,Agriculture,2090,4-LaborIncome,Induced,6831.168,Small Base Case
367,Agriculture,2090,4-LaborIncome,Total,7396.126,Small Base Case
368,Agriculture,2090,5-OtherPropertyTypeIncome,Direct,0,Small Base Case
369,Agriculture,2090,5-OtherPropertyTypeIncome,Indirect,67.144,Small Base Case
370,Agriculture,2090,5-OtherPropertyTypeIncome,Induced,3124.124,Small Base Case
371,Agriculture,2090,5-OtherPropertyTypeIncome,Total,3191.262,Small Base Case
372,Agriculture,2090,6-IndirectBusinessTaxes,Direct,0,Small Base Case
373,Agriculture,2090,6-IndirectBusinessTaxes,Indirect,5.182,Small Base Case
374,Agriculture,2090,6-IndirectBusinessTaxes,Induced,59.894,Small Base Case
375,Agriculture,2090,6-IndirectBusinessTaxes,Total,65.066,Small Base Case
376,Agriculture,2090,7-TotalValueAdded,Direct,0,Small Base Case
377,Agriculture,2090,7-TotalValueAdded,Indirect,637.272,Small Base Case
378,Agriculture,2090,7-TotalValueAdded,Induced,10015.19,Small Base Case
379,Agriculture,2090,7-TotalValueAdded,Total,10652.462,Small Base Case
380,Agriculture,2090,8-Output,Direct,0,Small Base Case
